epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,432.803,1.24651,1.0222,1.5846,0.90651,0.84211,0.95048,0.59569,1.30205,0.69629,1.70136,0.0006932,0.0006932,0.0006932
101,436.997,1.25549,1.03902,1.62447,0.92794,0.87368,0.95808,0.6094,1.25919,0.72161,1.6637,0.00068,0.00068,0.00068
102,441.229,1.35042,1.1674,1.65903,0.90427,0.89493,0.96595,0.57219,1.35196,0.89281,1.73889,0.0006668,0.0006668,0.0006668
103,445.527,1.37886,1.16335,1.68896,0.89957,0.94737,0.97352,0.54927,1.42824,0.8587,1.79507,0.0006536,0.0006536,0.0006536
104,449.682,1.19115,0.94637,1.55405,0.937,0.90526,0.97146,0.56848,1.42287,0.78048,1.78166,0.0006404,0.0006404,0.0006404
105,453.899,1.24928,1.06175,1.61229,0.96641,0.90859,0.98493,0.58152,1.39671,0.72429,1.75471,0.0006272,0.0006272,0.0006272
106,458.152,1.30083,1.09414,1.63916,0.93591,0.92226,0.98395,0.57335,1.44348,0.65756,1.81439,0.000614,0.000614,0.000614
107,462.379,1.30495,1.06542,1.67225,0.90894,0.92632,0.97229,0.53014,1.59114,0.7099,1.95882,0.0006008,0.0006008,0.0006008
108,466.631,1.22557,1.04279,1.60035,0.94759,0.94737,0.98877,0.60505,1.31831,0.62625,1.66606,0.0005876,0.0005876,0.0005876
109,470.835,1.39697,1.13435,1.7295,0.9489,0.93684,0.98711,0.62626,1.3038,0.62323,1.63936,0.0005744,0.0005744,0.0005744
110,475.073,1.23525,0.99374,1.58994,0.91102,0.96998,0.98551,0.61243,1.36478,0.65075,1.71551,0.0005612,0.0005612,0.0005612
111,479.324,1.2955,1.0135,1.63068,0.91867,0.95126,0.97092,0.56987,1.55341,0.71155,1.92431,0.000548,0.000548,0.000548
112,483.599,1.25564,1.02382,1.56116,0.92841,0.95557,0.98284,0.56632,1.54937,0.70966,1.93124,0.0005348,0.0005348,0.0005348
113,487.914,1.27957,1.09205,1.58102,0.92821,0.95267,0.98443,0.59523,1.4208,0.68758,1.78053,0.0005216,0.0005216,0.0005216
114,492.261,1.27244,0.97494,1.59005,0.94813,0.96202,0.98732,0.63821,1.23906,0.67359,1.59594,0.0005084,0.0005084,0.0005084
115,496.303,1.24013,0.97559,1.57642,0.92996,0.97895,0.98981,0.61723,1.30746,0.71949,1.65965,0.0004952,0.0004952,0.0004952
116,500.643,1.3553,1.05974,1.64747,0.97003,0.93684,0.99044,0.56316,1.46845,0.70898,1.81346,0.000482,0.000482,0.000482
117,504.881,1.23786,1.04082,1.61047,0.92157,0.98948,0.99043,0.55294,1.46678,0.69588,1.80109,0.0004688,0.0004688,0.0004688
118,509.212,1.32058,1.12005,1.62967,0.95713,0.93997,0.98577,0.58583,1.37203,0.65558,1.70456,0.0004556,0.0004556,0.0004556
119,513.539,1.20624,1.0345,1.59801,0.90112,0.97895,0.98078,0.62464,1.23311,0.62288,1.60082,0.0004424,0.0004424,0.0004424
120,517.84,1.22197,1.00022,1.60037,0.91865,1,0.98786,0.65801,1.18737,0.60485,1.56548,0.0004292,0.0004292,0.0004292
121,522.043,1.25871,1.06465,1.57643,0.95273,0.94737,0.98763,0.6589,1.20083,0.59154,1.5631,0.000416,0.000416,0.000416
122,526.385,1.21717,0.96669,1.58932,0.95724,0.94267,0.98779,0.65269,1.2713,0.61379,1.63259,0.0004028,0.0004028,0.0004028
123,530.63,1.2459,0.96822,1.56222,0.95257,0.92632,0.98533,0.63805,1.3299,0.62913,1.69227,0.0003896,0.0003896,0.0003896
