epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,10965.6,0.96163,1.70397,0.02271,0.77275,0.77632,0.83828,0.71465,0.62603,0.80643,0.02077,0.00034,0.00034,0.00034
102,11073,0.94593,1.65291,0.02285,0.76222,0.79472,0.83492,0.72881,0.57045,0.76846,0.01918,0.0003334,0.0003334,0.0003334
103,11180,0.91598,1.61689,0.02205,0.79401,0.76272,0.83337,0.73398,0.54117,0.92706,0.01782,0.0003268,0.0003268,0.0003268
104,11286.8,0.92821,1.64725,0.02208,0.84095,0.78886,0.86733,0.75271,0.56994,0.80179,0.01879,0.0003202,0.0003202,0.0003202
105,11395.2,0.91826,1.57068,0.0218,0.83306,0.74384,0.85588,0.74952,0.55118,0.82207,0.01825,0.0003136,0.0003136,0.0003136
106,11502,0.9017,1.55683,0.02169,0.80343,0.81446,0.86152,0.73477,0.63695,0.82638,0.02052,0.000307,0.000307,0.000307
107,11610.2,0.9424,1.65653,0.02308,0.85463,0.768,0.85815,0.74016,0.58634,0.74197,0.01958,0.0003004,0.0003004,0.0003004
108,11717.6,0.91884,1.5622,0.0221,0.85091,0.78717,0.87542,0.75149,0.59346,0.76593,0.01896,0.0002938,0.0002938,0.0002938
109,11825.5,0.88517,1.58982,0.02134,0.82818,0.75787,0.85963,0.73671,0.58739,0.7808,0.01932,0.0002872,0.0002872,0.0002872
110,11931.7,0.9156,1.58816,0.02213,0.8556,0.78526,0.87576,0.7549,0.59094,0.71099,0.01899,0.0002806,0.0002806,0.0002806
111,12038.2,0.91394,1.56874,0.02188,0.8709,0.77116,0.87482,0.76633,0.53599,0.77616,0.01725,0.000274,0.000274,0.000274
112,12145.5,0.92042,1.57972,0.02184,0.86976,0.77607,0.87819,0.76107,0.56747,0.69424,0.01811,0.0002674,0.0002674,0.0002674
113,12252.6,0.91234,1.56789,0.02161,0.84782,0.77977,0.87297,0.76238,0.54672,0.70941,0.01756,0.0002608,0.0002608,0.0002608
114,12358.9,0.90906,1.53399,0.02174,0.83709,0.82019,0.88578,0.77612,0.54821,0.59092,0.0175,0.0002542,0.0002542,0.0002542
115,12465.8,0.87237,1.50574,0.02111,0.85443,0.814,0.88378,0.78191,0.5312,0.64741,0.01711,0.0002476,0.0002476,0.0002476
116,12573.4,0.91985,1.56193,0.02164,0.84216,0.80266,0.87555,0.7655,0.54722,0.7752,0.01777,0.000241,0.000241,0.000241
117,12680.5,0.87809,1.57037,0.02168,0.8508,0.7819,0.86863,0.76673,0.55489,0.7572,0.01847,0.0002344,0.0002344,0.0002344
118,12787.2,0.89008,1.53853,0.0211,0.85971,0.83014,0.89687,0.7929,0.52091,0.55674,0.01672,0.0002278,0.0002278,0.0002278
