epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,1232.34,0.44924,0.45283,0.00999,0.84275,0.78916,0.82874,0.73409,0.55972,0.79245,0.02119,0.0003928,0.0003928,0.0003928
94,1245.51,0.45699,0.46247,0.00992,0.7869,0.74372,0.80658,0.71763,0.50833,0.78872,0.01933,0.0003862,0.0003862,0.0003862
95,1258.58,0.43881,0.44229,0.00965,0.88985,0.733,0.85481,0.73466,0.50627,0.78998,0.01949,0.0003796,0.0003796,0.0003796
96,1271.73,0.41708,0.42115,0.00904,0.7871,0.77962,0.79742,0.72694,0.4906,0.82421,0.01895,0.000373,0.000373,0.000373
97,1284.81,0.44026,0.47624,0.00959,0.74347,0.80613,0.80657,0.7275,0.52224,0.80062,0.02009,0.0003664,0.0003664,0.0003664
98,1297.91,0.42677,0.4387,0.00934,0.7874,0.7655,0.81276,0.73561,0.49443,0.79831,0.01923,0.0003598,0.0003598,0.0003598
99,1310.97,0.4066,0.41706,0.00918,0.75712,0.79473,0.80161,0.71381,0.49759,0.79403,0.01978,0.0003532,0.0003532,0.0003532
100,1324.08,0.43874,0.43663,0.00972,0.80054,0.80678,0.83433,0.74636,0.51149,0.76538,0.0199,0.0003466,0.0003466,0.0003466
101,1337.31,0.41748,0.42489,0.00931,0.87949,0.76124,0.83694,0.74842,0.48664,0.76801,0.01908,0.00034,0.00034,0.00034
102,1350.51,0.41676,0.42529,0.00953,0.80314,0.7466,0.84336,0.75433,0.48206,0.82794,0.01889,0.0003334,0.0003334,0.0003334
103,1363.61,0.43032,0.46873,0.00928,0.82791,0.6955,0.81475,0.72802,0.48839,0.83598,0.01901,0.0003268,0.0003268,0.0003268
104,1376.65,0.39475,0.38227,0.00866,0.81482,0.78326,0.83222,0.75853,0.46833,0.76721,0.01815,0.0003202,0.0003202,0.0003202
105,1389.67,0.4031,0.40027,0.00863,0.79613,0.77893,0.82511,0.74463,0.47285,0.81042,0.01855,0.0003136,0.0003136,0.0003136
106,1402.86,0.39427,0.39175,0.00888,0.85283,0.82586,0.83954,0.74612,0.4962,0.79628,0.01922,0.000307,0.000307,0.000307
107,1415.9,0.42608,0.40305,0.00945,0.82996,0.82579,0.84276,0.76064,0.48306,0.7456,0.01884,0.0003004,0.0003004,0.0003004
108,1429.02,0.40142,0.40304,0.00856,0.82262,0.80045,0.82845,0.74677,0.4761,0.76908,0.01825,0.0002938,0.0002938,0.0002938
109,1442.07,0.4032,0.41926,0.00891,0.81972,0.73848,0.8058,0.73088,0.50063,0.75203,0.01978,0.0002872,0.0002872,0.0002872
110,1455.18,0.40063,0.40369,0.00909,0.80908,0.79573,0.82471,0.73257,0.51385,0.82997,0.01972,0.0002806,0.0002806,0.0002806
111,1468.29,0.38769,0.42512,0.00891,0.83922,0.74788,0.82592,0.72565,0.52647,0.92346,0.02047,0.000274,0.000274,0.000274
112,1481.39,0.39951,0.36892,0.00866,0.8824,0.78619,0.83216,0.7477,0.46985,0.83144,0.01796,0.0002674,0.0002674,0.0002674
113,1494.57,0.40653,0.41115,0.00901,0.88888,0.7541,0.83763,0.74552,0.46168,0.81313,0.01764,0.0002608,0.0002608,0.0002608
114,1507.81,0.38782,0.39524,0.00822,0.90228,0.73522,0.84107,0.75676,0.49295,0.81206,0.01859,0.0002542,0.0002542,0.0002542
115,1520.79,0.40709,0.43294,0.0086,0.87957,0.76984,0.83671,0.75041,0.48217,0.75903,0.01867,0.0002476,0.0002476,0.0002476
116,1533.98,0.39167,0.39225,0.00872,0.85942,0.78979,0.84177,0.75856,0.46348,0.73068,0.01775,0.000241,0.000241,0.000241
117,1547.05,0.37772,0.36928,0.00807,0.8619,0.78125,0.83272,0.75889,0.46469,0.74459,0.01771,0.0002344,0.0002344,0.0002344
118,1560.25,0.38238,0.38955,0.0082,0.84679,0.75792,0.81203,0.74161,0.46215,0.74897,0.01775,0.0002278,0.0002278,0.0002278
119,1573.33,0.37951,0.3784,0.00844,0.90129,0.71741,0.82249,0.74092,0.4664,0.75047,0.01799,0.0002212,0.0002212,0.0002212
120,1586.43,0.37761,0.36397,0.00837,0.89328,0.70842,0.81957,0.73961,0.44451,0.82693,0.01706,0.0002146,0.0002146,0.0002146
121,1599.47,0.37259,0.37607,0.0081,0.82532,0.75821,0.81902,0.73665,0.47722,0.84477,0.01839,0.000208,0.000208,0.000208
122,1612.6,0.37658,0.38321,0.00839,0.84928,0.74683,0.82597,0.74299,0.45445,0.81647,0.01733,0.0002014,0.0002014,0.0002014
123,1625.65,0.37948,0.38599,0.00843,0.90902,0.75102,0.84464,0.76648,0.45577,0.75099,0.01765,0.0001948,0.0001948,0.0001948
124,1638.87,0.37496,0.36844,0.008,0.84145,0.73941,0.82592,0.74165,0.48521,0.7942,0.01892,0.0001882,0.0001882,0.0001882
125,1651.94,0.38371,0.37316,0.00819,0.80636,0.77955,0.82843,0.75154,0.45678,0.76791,0.01775,0.0001816,0.0001816,0.0001816
126,1665.11,0.36499,0.33606,0.00813,0.79485,0.76504,0.81811,0.74149,0.44269,0.78472,0.01732,0.000175,0.000175,0.000175
127,1678.53,0.37205,0.34815,0.00797,0.77037,0.7919,0.82648,0.73782,0.47853,0.79381,0.01874,0.0001684,0.0001684,0.0001684
128,1691.77,0.36273,0.34422,0.00786,0.78248,0.78164,0.81019,0.73017,0.47434,0.77733,0.01835,0.0001618,0.0001618,0.0001618
129,1704.83,0.36178,0.34867,0.00775,0.86689,0.75354,0.8179,0.7397,0.47722,0.76647,0.01855,0.0001552,0.0001552,0.0001552
130,1717.96,0.3454,0.31556,0.00741,0.85705,0.72274,0.82856,0.74715,0.46556,0.78582,0.01805,0.0001486,0.0001486,0.0001486
131,1730.98,0.36014,0.34424,0.0078,0.79944,0.79421,0.82773,0.74341,0.45621,0.78168,0.01764,0.000142,0.000142,0.000142
132,1744.13,0.37618,0.36457,0.00818,0.77828,0.82509,0.82139,0.73379,0.47174,0.82515,0.01819,0.0001354,0.0001354,0.0001354
133,1757.1,0.35917,0.35353,0.00794,0.86936,0.76108,0.82412,0.73566,0.46453,0.79535,0.0178,0.0001288,0.0001288,0.0001288
134,1770.28,0.37667,0.36827,0.00813,0.82859,0.75713,0.82457,0.73529,0.47628,0.82436,0.01802,0.0001222,0.0001222,0.0001222
135,1783.31,0.35449,0.35223,0.00786,0.76925,0.81602,0.82313,0.73615,0.46917,0.83017,0.01781,0.0001156,0.0001156,0.0001156
136,1796.51,0.37221,0.35479,0.00782,0.74232,0.81199,0.80472,0.72901,0.46296,0.85384,0.0176,0.000109,0.000109,0.000109
137,1809.55,0.37523,0.35627,0.00836,0.78769,0.81493,0.81695,0.74177,0.47566,0.84513,0.01832,0.0001024,0.0001024,0.0001024
138,1822.73,0.32838,0.31201,0.00713,0.86389,0.74594,0.82152,0.74319,0.45998,0.82563,0.01757,9.58e-05,9.58e-05,9.58e-05
139,1835.69,0.36511,0.35901,0.0078,0.8267,0.74286,0.82872,0.74564,0.45487,0.82379,0.01764,8.92e-05,8.92e-05,8.92e-05
140,1848.77,0.35147,0.34851,0.00759,0.85833,0.73358,0.83078,0.75018,0.45504,0.79814,0.01769,8.26e-05,8.26e-05,8.26e-05
141,1861.33,0.35748,0.37474,0.01339,0.76941,0.80431,0.79712,0.70482,0.49697,0.78211,0.01891,7.6e-05,7.6e-05,7.6e-05
142,1873.74,0.31803,0.30794,0.01136,0.80868,0.82485,0.82415,0.72169,0.53208,0.81306,0.02075,6.94e-05,6.94e-05,6.94e-05
143,1886.08,0.28619,0.27248,0.01025,0.89309,0.77898,0.85156,0.74305,0.51457,0.75179,0.01955,6.28e-05,6.28e-05,6.28e-05
144,1898.39,0.24387,0.22825,0.00866,0.80153,0.84103,0.82102,0.72907,0.51681,0.75226,0.0196,5.62e-05,5.62e-05,5.62e-05
145,1910.69,0.24594,0.23598,0.00839,0.81236,0.82718,0.83776,0.75794,0.48319,0.72464,0.01853,4.96e-05,4.96e-05,4.96e-05
146,1923.05,0.22936,0.18248,0.00805,0.80104,0.84743,0.84042,0.76513,0.49307,0.73738,0.01864,4.3e-05,4.3e-05,4.3e-05
147,1935.25,0.21516,0.23192,0.00738,0.7921,0.8516,0.8436,0.76411,0.48384,0.72748,0.01832,3.64e-05,3.64e-05,3.64e-05
148,1947.75,0.20599,0.19009,0.00689,0.84799,0.76512,0.84023,0.75881,0.483,0.74902,0.01832,2.98e-05,2.98e-05,2.98e-05
149,1960.08,0.22938,0.22456,0.00799,0.88629,0.76563,0.86413,0.7633,0.47792,0.75143,0.01805,2.32e-05,2.32e-05,2.32e-05
150,1972.4,0.21668,0.21895,0.00722,0.90658,0.74658,0.86475,0.76718,0.4767,0.75561,0.01804,1.66e-05,1.66e-05,1.66e-05
