epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
102,472.549,1.01981,0.88381,1.3546,0.98253,0.8,0.86941,0.52177,1.43607,1.12548,1.94419,0.0006668,0.0006668,0.0006668
103,477.152,0.9657,0.82531,1.32344,0.88072,0.75,0.79125,0.49287,1.40979,1.12353,1.94274,0.0006536,0.0006536,0.0006536
104,481.71,1.07437,0.91658,1.37932,0.92743,0.75,0.79686,0.51941,1.41435,1.14082,2.00227,0.0006404,0.0006404,0.0006404
105,486.286,0.9853,0.91692,1.34358,0.91818,0.75,0.82166,0.52699,1.37959,1.14003,1.96371,0.0006272,0.0006272,0.0006272
106,490.691,0.94316,0.81266,1.30396,0.98032,0.8,0.90273,0.53052,1.3905,1.0884,1.93428,0.000614,0.000614,0.000614
107,495.24,0.96326,0.81078,1.32314,0.99866,0.8,0.89226,0.53164,1.41949,1.06638,1.95988,0.0006008,0.0006008,0.0006008
108,499.779,0.98826,0.82537,1.29808,1,0.8418,0.91714,0.52001,1.45763,1.04758,2.02883,0.0005876,0.0005876,0.0005876
109,504.593,0.93435,0.80043,1.26494,1,0.84195,0.927,0.5186,1.46661,1.01815,2.05101,0.0005744,0.0005744,0.0005744
110,509.27,0.96218,0.84067,1.32873,1,0.84195,0.927,0.5186,1.46661,1.01815,2.05101,0.0005612,0.0005612,0.0005612
111,514.099,0.94943,0.81522,1.32868,0.98718,0.8,0.92327,0.51358,1.47967,1.02084,2.06616,0.000548,0.000548,0.000548
112,518.575,0.97835,0.79797,1.29611,0.99214,0.8,0.90713,0.50556,1.44647,0.99952,2.01722,0.0005348,0.0005348,0.0005348
113,523.195,0.98246,0.81099,1.29989,0.9967,0.8,0.89644,0.51753,1.42095,0.9706,1.96735,0.0005216,0.0005216,0.0005216
114,527.897,0.95191,0.79456,1.31195,0.9959,0.8,0.88732,0.51321,1.4673,0.962,2.01046,0.0005084,0.0005084,0.0005084
115,532.689,0.96021,0.82652,1.29124,0.99876,0.8,0.88079,0.50853,1.46729,1.00536,2.03885,0.0004952,0.0004952,0.0004952
116,537.377,0.93655,0.76475,1.25622,0.91395,0.8,0.86853,0.51251,1.44227,1.03504,2.0335,0.000482,0.000482,0.000482
117,541.991,0.88194,0.73591,1.22899,0.99428,0.8,0.88104,0.51345,1.4442,1.03637,2.04285,0.0004688,0.0004688,0.0004688
118,546.196,0.93656,0.78979,1.29578,0.99428,0.8,0.88104,0.51345,1.4442,1.03637,2.04285,0.0004556,0.0004556,0.0004556
119,550.726,1.00354,0.78387,1.37544,1,0.79086,0.88755,0.51401,1.45187,1.07412,2.03851,0.0004424,0.0004424,0.0004424
120,555.478,0.83719,0.74663,1.27108,0.81857,0.75,0.82082,0.4836,1.49097,1.11217,2.07836,0.0004292,0.0004292,0.0004292
121,560.036,0.91296,0.73804,1.24794,0.74432,0.87386,0.8694,0.4917,1.50291,1.18319,2.07674,0.000416,0.000416,0.000416
122,564.719,0.83982,0.77019,1.29101,0.74733,0.9,0.85515,0.47362,1.50819,1.18733,2.04782,0.0004028,0.0004028,0.0004028
123,569.311,1.03762,0.87673,1.39877,0.81655,0.89059,0.87505,0.496,1.48373,1.13924,2.01942,0.0003896,0.0003896,0.0003896
124,573.66,0.88781,0.70937,1.24351,0.93243,0.8,0.88796,0.51981,1.48042,1.13459,1.98339,0.0003764,0.0003764,0.0003764
125,578.119,0.99993,0.80708,1.31638,0.8822,0.85,0.89344,0.51844,1.45088,1.06828,1.9534,0.0003632,0.0003632,0.0003632
126,582.58,0.94261,0.81132,1.33841,0.8822,0.85,0.89344,0.51844,1.45088,1.06828,1.9534,0.00035,0.00035,0.00035
127,587.395,0.93372,0.7648,1.23458,0.94422,0.84653,0.90114,0.53727,1.41804,0.99032,1.91816,0.0003368,0.0003368,0.0003368
128,592.143,0.82946,0.64494,1.25521,0.94636,0.88278,0.91077,0.56769,1.41416,0.94618,1.90963,0.0003236,0.0003236,0.0003236
129,596.8,0.81737,0.69827,1.18274,0.93413,0.9,0.91109,0.58287,1.39747,0.94239,1.91734,0.0003104,0.0003104,0.0003104
130,601.437,0.82552,0.71024,1.23313,0.93546,0.85,0.90498,0.57478,1.41114,0.95564,1.93185,0.0002972,0.0002972,0.0002972
131,605.824,0.91116,0.76796,1.28015,0.99377,0.85,0.90902,0.5625,1.41785,0.93589,1.96525,0.000284,0.000284,0.000284
132,610.349,0.84815,0.73594,1.23176,0.93353,0.8,0.84668,0.5433,1.4453,0.91432,2.00586,0.0002708,0.0002708,0.0002708
133,615.513,0.88663,0.7049,1.24934,0.93375,0.8,0.84406,0.53395,1.47637,0.94747,2.03665,0.0002576,0.0002576,0.0002576
134,620.149,0.83625,0.66646,1.26477,0.93375,0.8,0.84406,0.53395,1.47637,0.94747,2.03665,0.0002444,0.0002444,0.0002444
135,624.45,0.84737,0.76613,1.25734,0.93436,0.8,0.83853,0.52556,1.50186,0.95835,2.07388,0.0002312,0.0002312,0.0002312
136,628.989,0.91227,0.74523,1.27218,0.93449,0.8,0.83877,0.53088,1.47082,0.95628,2.05491,0.000218,0.000218,0.000218
137,633.58,0.77254,0.67485,1.19295,0.93354,0.8,0.84594,0.55221,1.4354,0.95582,2.02013,0.0002048,0.0002048,0.0002048
138,638.458,0.78906,0.66435,1.19817,0.93381,0.8,0.84389,0.55318,1.43523,0.92865,2.02656,0.0001916,0.0001916,0.0001916
139,643.203,0.80254,0.71366,1.24076,0.99349,0.85,0.90701,0.56106,1.41113,0.94798,2.0076,0.0001784,0.0001784,0.0001784
140,648.04,0.83073,0.81027,1.23217,0.99352,0.85,0.90578,0.54839,1.4035,0.95027,1.99955,0.0001652,0.0001652,0.0001652
141,652.496,0.70891,0.73193,1.22041,0.99445,0.85,0.91166,0.55253,1.39487,0.93813,1.99357,0.000152,0.000152,0.000152
142,656.794,0.68613,0.7478,1.15386,0.99445,0.85,0.91166,0.55253,1.39487,0.93813,1.99357,0.0001388,0.0001388,0.0001388
143,661.57,0.73505,0.73705,1.22933,0.99203,0.85,0.91344,0.55686,1.39936,0.92241,2.01221,0.0001256,0.0001256,0.0001256
144,666.574,0.72598,0.71623,1.23534,0.99178,0.85,0.91727,0.55883,1.38001,0.91301,1.99747,0.0001124,0.0001124,0.0001124
145,671.261,0.68168,0.63882,1.22258,0.9917,0.85,0.91968,0.553,1.40294,0.91851,2.00374,9.92e-05,9.92e-05,9.92e-05
146,675.861,0.72605,0.68801,1.21598,0.99268,0.85,0.91765,0.55438,1.40087,0.9133,1.99954,8.6e-05,8.6e-05,8.6e-05
147,680.85,0.71705,0.6487,1.24571,0.99374,0.85,0.91338,0.55659,1.40294,0.93091,1.99483,7.28e-05,7.28e-05,7.28e-05
148,684.953,0.75003,0.73122,1.19565,0.99313,0.85,0.91825,0.56677,1.39395,0.91175,1.97716,5.96e-05,5.96e-05,5.96e-05
149,689.317,0.70148,0.65807,1.18429,0.99272,0.85,0.91419,0.56929,1.38958,0.93581,1.97234,4.64e-05,4.64e-05,4.64e-05
150,693.893,0.6645,0.62592,1.15547,0.99272,0.85,0.91419,0.56929,1.38958,0.93581,1.97234,3.32e-05,3.32e-05,3.32e-05
