epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,3891.88,0.73901,0.5603,0.01804,0.96537,0.95889,0.98501,0.8472,0.60184,0.30137,0.02424,0.000495062,0.000495062,0.000495062
86,3937.99,0.73349,0.51247,0.01795,0.94532,0.94651,0.98092,0.84353,0.60634,0.30655,0.02453,0.000487729,0.000487729,0.000487729
87,3983.48,0.75691,0.53818,0.01799,0.97401,0.92229,0.97315,0.83688,0.60892,0.38049,0.02464,0.000480396,0.000480396,0.000480396
88,4029.65,0.71821,0.53293,0.01735,0.96765,0.95292,0.98542,0.83471,0.64074,0.31974,0.02586,0.000473064,0.000473064,0.000473064
89,4075.26,0.77171,0.57043,0.01868,0.95512,0.93888,0.97923,0.83156,0.63771,0.33588,0.02596,0.000465731,0.000465731,0.000465731
90,4120.9,0.75183,0.48419,0.01835,0.97082,0.94657,0.97702,0.829,0.64971,0.2985,0.02636,0.000458399,0.000458399,0.000458399
91,4166.65,0.73242,0.49908,0.01788,0.96281,0.9401,0.9738,0.83782,0.62319,0.30327,0.02507,0.000451066,0.000451066,0.000451066
92,4212.5,0.73876,0.51127,0.01781,0.96073,0.92434,0.97827,0.84507,0.59433,0.36812,0.02387,0.000443733,0.000443733,0.000443733
93,4258.01,0.74868,0.51366,0.01824,0.97294,0.93709,0.98301,0.84738,0.61097,0.29821,0.0245,0.000436401,0.000436401,0.000436401
94,4303.92,0.71749,0.48331,0.01747,0.97376,0.94898,0.98165,0.84357,0.61796,0.30117,0.02502,0.000429068,0.000429068,0.000429068
95,4349.64,0.71963,0.48147,0.01714,0.95576,0.94668,0.9816,0.84812,0.59094,0.2803,0.02371,0.000421736,0.000421736,0.000421736
96,4395.32,0.71017,0.51425,0.01723,0.98279,0.94411,0.9866,0.85909,0.57329,0.27105,0.02299,0.000414403,0.000414403,0.000414403
97,4441.11,0.71532,0.47888,0.01732,0.97125,0.94943,0.9872,0.8464,0.61021,0.26763,0.02474,0.00040707,0.00040707,0.00040707
98,4486.67,0.69877,0.45352,0.01688,0.9534,0.95153,0.98482,0.8446,0.59991,0.29262,0.02428,0.000399738,0.000399738,0.000399738
99,4532.07,0.72455,0.47946,0.01775,0.96079,0.93805,0.98129,0.8472,0.5873,0.3217,0.02356,0.000392405,0.000392405,0.000392405
100,4577.75,0.70175,0.47028,0.01669,0.95958,0.9487,0.98392,0.85062,0.58175,0.29915,0.02328,0.000385073,0.000385073,0.000385073
101,4623.36,0.70198,0.45763,0.01708,0.97278,0.939,0.98471,0.85337,0.59148,0.29026,0.02377,0.00037774,0.00037774,0.00037774
102,4669.03,0.69349,0.45287,0.01659,0.98439,0.93342,0.98512,0.85274,0.58544,0.30372,0.02351,0.000370407,0.000370407,0.000370407
103,4714.77,0.70264,0.44669,0.0166,0.96965,0.94542,0.98486,0.85084,0.5921,0.27257,0.024,0.000363075,0.000363075,0.000363075
104,4760.54,0.69393,0.45157,0.01678,0.95622,0.96338,0.98606,0.8611,0.555,0.27748,0.02222,0.000355742,0.000355742,0.000355742
105,4806.17,0.69454,0.47278,0.01651,0.95655,0.9497,0.98285,0.83944,0.61949,0.30318,0.02517,0.00034841,0.00034841,0.00034841
106,4851.74,0.68664,0.41554,0.01666,0.96884,0.94471,0.98372,0.85277,0.58144,0.27592,0.02339,0.000341077,0.000341077,0.000341077
107,4897.63,0.67427,0.4188,0.01608,0.95617,0.96056,0.98658,0.8494,0.58682,0.2928,0.02362,0.000333744,0.000333744,0.000333744
108,4943.21,0.69555,0.44081,0.01666,0.97926,0.94418,0.98201,0.85842,0.56793,0.30071,0.02274,0.000326412,0.000326412,0.000326412
109,4988.99,0.68267,0.4526,0.01671,0.97613,0.94984,0.98868,0.85225,0.5886,0.26499,0.02402,0.000319079,0.000319079,0.000319079
110,5034.61,0.6936,0.4608,0.01684,0.97781,0.95325,0.98884,0.86977,0.53426,0.26001,0.02144,0.000311747,0.000311747,0.000311747
111,5080.19,0.68418,0.45087,0.01635,0.97692,0.95953,0.98769,0.86454,0.55146,0.26395,0.02212,0.000304414,0.000304414,0.000304414
112,5126.03,0.67838,0.45018,0.01586,0.98364,0.96158,0.98851,0.87589,0.51961,0.26748,0.02069,0.000297081,0.000297081,0.000297081
113,5171.59,0.64988,0.44238,0.01533,0.97547,0.94873,0.98391,0.86813,0.52838,0.27906,0.02113,0.000289749,0.000289749,0.000289749
114,5217.15,0.66411,0.43444,0.01595,0.97914,0.94269,0.98661,0.87104,0.5354,0.24613,0.02132,0.000282416,0.000282416,0.000282416
115,5262.75,0.67535,0.43363,0.01634,0.97807,0.94963,0.98759,0.87757,0.51828,0.23486,0.02071,0.000275084,0.000275084,0.000275084
116,5308.68,0.66324,0.44787,0.01581,0.96511,0.97117,0.98883,0.8637,0.55624,0.26045,0.02237,0.000267751,0.000267751,0.000267751
117,5354.78,0.64935,0.41224,0.01568,0.97757,0.94286,0.98482,0.87152,0.5175,0.28456,0.02069,0.000260418,0.000260418,0.000260418
