epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,12885.8,0.86451,1.77468,1.40726,0.61329,0.60835,0.61485,0.50229,0.74556,1.71193,1.28156,0.0001882,0.0001882,0.0001882
125,12992.2,0.86274,1.70322,1.41889,0.61904,0.62047,0.62673,0.50439,0.74338,1.52307,1.28843,0.0001816,0.0001816,0.0001816
126,13097.5,0.87837,1.76285,1.42678,0.60177,0.62631,0.61986,0.49472,0.73576,1.60229,1.28814,0.000175,0.000175,0.000175
127,13202.8,0.88517,1.78082,1.41657,0.60654,0.64074,0.63982,0.52454,0.6818,1.5048,1.21145,0.0001684,0.0001684,0.0001684
128,13308.1,0.84651,1.72488,1.39815,0.61709,0.62342,0.64352,0.53632,0.65507,1.51184,1.19673,0.0001618,0.0001618,0.0001618
129,13414.1,0.87784,1.73306,1.42065,0.6497,0.63419,0.66464,0.55191,0.67628,1.46556,1.21984,0.0001552,0.0001552,0.0001552
130,13518.7,0.87027,1.71939,1.4075,0.59087,0.68269,0.66617,0.55147,0.66068,1.43012,1.18181,0.0001486,0.0001486,0.0001486
131,13622.5,0.8356,1.70884,1.39392,0.63435,0.64474,0.65935,0.54875,0.65313,1.35763,1.18618,0.000142,0.000142,0.000142
132,13727.1,0.85835,1.73076,1.4062,0.57275,0.67754,0.65586,0.54732,0.65645,1.51067,1.21466,0.0001354,0.0001354,0.0001354
133,13831.7,0.85517,1.74781,1.40101,0.56159,0.63981,0.62815,0.51269,0.6708,1.57109,1.21283,0.0001288,0.0001288,0.0001288
134,13935.6,0.84213,1.68152,1.39563,0.55801,0.63994,0.60842,0.49624,0.68281,1.64111,1.22913,0.0001222,0.0001222,0.0001222
135,14040.1,0.85738,1.66979,1.42124,0.59685,0.62334,0.63235,0.52059,0.65613,1.53394,1.20562,0.0001156,0.0001156,0.0001156
